user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,engagement_band
U002299,2025-06-29,1,value,mobile,search,Med
U002300,2025-12-15,3,regular,mobile,organic,Low
U002301,2025-07-11,3,regular,mobile,organic,Med
U002302,2025-06-10,2,regular,mobile,search,High
U002303,2025-09-25,2,regular,mobile,referral,Med
U002304,2025-12-11,2,value,mobile,search,Low
U002305,2025-12-20,2,value,mobile,organic,Low
U002306,2025-05-29,3,value,web,paid_social,Low
U002307,2025-07-25,2,value,mobile,organic,Med
U002308,2025-06-12,3,regular,mobile,organic,High
U002309,2025-07-21,2,regular,web,email,High
U002310,2025-09-15,2,premium,mobile,organic,High
U002311,2025-07-14,2,regular,web,search,High
U002312,2025-05-21,2,regular,web,search,High
U002313,2025-09-10,3,value,mobile,organic,Med
U002314,2025-05-18,1,regular,web,organic,High
U002315,2025-06-30,3,value,web,organic,Med
U002316,2025-05-05,3,premium,web,search,High
U002317,2025-05-26,3,regular,mobile,referral,High
U002318,2025-08-22,2,value,web,search,Med
U002319,2025-12-04,3,value,mobile,search,Low
U002320,2025-11-15,2,value,mobile,search,Low
U002321,2025-05-29,3,premium,mobile,email,High
U002322,2025-05-13,1,value,mobile,organic,Low
U002323,2025-07-28,2,value,mobile,referral,Med
U002324,2025-10-15,2,value,web,organic,Low
U002325,2025-11-08,2,regular,mobile,email,Low
U002326,2025-11-27,2,regular,web,organic,Med
U002327,2025-07-29,3,regular,web,organic,Med
U002328,2025-06-16,2,value,web,search,Med
U002329,2025-05-11,2,value,mobile,organic,Low
U002330,2025-06-10,1,premium,web,paid_social,High
U002331,2025-05-21,3,value,mobile,paid_social,Med
U002332,2025-12-07,3,value,web,paid_social,Low
U002333,2025-07-11,2,regular,web,organic,High
U002334,2025-11-27,2,value,web,paid_social,Low
U002335,2025-09-20,3,value,mobile,organic,Low
U002336,2025-09-17,3,regular,web,email,High
U002337,2025-08-27,2,regular,web,paid_social,High
U002338,2025-11-26,2,value,web,paid_social,Low
U002339,2025-05-15,3,value,web,referral,Low
U002340,2025-05-28,2,regular,mobile,paid_social,Med
U002341,2025-08-19,3,value,web,search,Med
U002342,2025-08-12,2,value,web,organic,Low
U002343,2025-09-18,3,regular,mobile,paid_social,High
U002344,2025-11-06,1,regular,web,search,Med
U002345,2025-09-29,1,premium,web,organic,High
U002346,2025-07-08,3,value,mobile,referral,Med
U002347,2025-07-26,3,value,mobile,organic,Med
U002348,2025-11-09,3,regular,mobile,paid_social,Med
U002349,2025-06-24,3,regular,web,organic,Med
U002350,2025-09-08,2,value,web,search,Low
U002351,2025-09-17,2,regular,web,referral,Med
U002352,2025-11-09,1,value,web,organic,Low
U002353,2025-10-31,2,regular,web,paid_social,Med
U002354,2025-08-29,1,regular,mobile,paid_social,High
U002355,2025-07-21,3,regular,mobile,referral,High
U002356,2025-08-05,1,premium,web,organic,High
U002357,2025-08-16,1,premium,web,referral,High
U002358,2025-06-29,1,value,mobile,search,Med
U002359,2025-10-08,1,value,web,search,Med
U002360,2025-06-26,1,regular,web,search,High
U002361,2025-10-14,2,value,web,search,Low
U002362,2025-11-09,2,regular,mobile,search,Med
U002363,2026-01-01,2,value,mobile,organic,Low
U002364,2025-06-03,3,premium,web,search,High
U002365,2025-11-11,2,regular,web,paid_social,Med
U002366,2025-05-26,2,regular,mobile,search,High
U002367,2025-07-28,2,regular,mobile,organic,High
U002368,2025-06-18,1,value,mobile,search,Med
U002369,2025-06-14,2,premium,web,search,High
U002370,2025-06-18,3,value,mobile,paid_social,Med
U002371,2025-05-16,2,value,mobile,email,Med
U002372,2025-11-27,2,value,mobile,search,Low
U002373,2025-05-20,2,regular,web,paid_social,High
U002374,2025-08-13,3,value,mobile,organic,Low
U002375,2025-10-27,2,value,web,email,Low
U002376,2026-01-08,2,value,web,organic,Low
U002377,2025-12-05,3,value,web,search,Low
U002378,2025-06-08,2,value,mobile,organic,Low
U002379,2026-01-07,2,regular,web,organic,Low
U002380,2025-10-16,1,value,mobile,referral,Low
U002381,2025-06-19,1,value,web,organic,Med
U002382,2025-08-25,3,regular,web,organic,Med
U002383,2025-12-21,2,regular,web,organic,Low
U002384,2025-08-11,2,value,mobile,email,Low
U002385,2025-06-20,2,value,web,referral,Med
U002386,2025-12-10,1,value,web,email,Low
U002387,2025-12-30,3,premium,web,referral,Med
U002388,2026-01-04,1,value,web,email,Low
U002389,2025-12-30,3,value,web,search,Low
U002390,2025-12-10,2,regular,web,organic,Low
U002391,2025-08-27,2,value,web,organic,Med
U002392,2025-06-22,1,value,mobile,organic,Med
U002393,2025-10-06,3,value,web,paid_social,Med
U002394,2025-06-29,1,regular,web,organic,High
U002395,2025-08-31,1,regular,web,organic,High
U002396,2025-10-16,3,regular,web,paid_social,Med
U002397,2025-12-28,2,regular,mobile,organic,Low
U002398,2025-07-16,2,value,web,organic,Med
U002399,2025-07-07,1,premium,web,organic,High
U002400,2025-11-05,3,regular,mobile,paid_social,Med
U002401,2025-05-06,2,regular,web,organic,High
U002402,2025-09-24,1,regular,mobile,organic,Med
U002403,2025-11-08,2,value,mobile,organic,Low
U002404,2025-09-20,1,value,web,paid_social,Med
U002405,2025-08-09,2,regular,web,organic,High
U002406,2025-11-28,1,value,web,organic,Low
U002407,2025-08-06,1,regular,web,email,High
U002408,2025-10-30,2,value,web,referral,Low
U002409,2025-08-29,3,value,mobile,organic,Med
U002410,2025-05-11,1,premium,web,organic,High
U002411,2025-09-15,1,regular,web,organic,High
U002412,2025-05-17,3,regular,web,paid_social,High
U002413,2025-12-24,3,value,mobile,organic,Low
U002414,2025-10-02,2,regular,mobile,email,Low
U002415,2025-08-06,1,premium,web,referral,High
U002416,2025-09-04,2,regular,mobile,paid_social,High
U002417,2025-10-07,1,regular,web,organic,Med
U002418,2025-07-09,1,regular,mobile,referral,High
U002419,2025-07-16,2,value,mobile,paid_social,Med
U002420,2025-08-18,2,regular,mobile,referral,High
U002421,2025-07-08,2,premium,web,organic,High
U002422,2025-11-11,2,regular,web,paid_social,Med
U002423,2025-05-31,2,regular,mobile,referral,High
U002424,2025-11-28,2,regular,web,email,Med
U002425,2025-07-31,3,regular,web,paid_social,High
U002426,2025-09-22,3,premium,mobile,search,High
U002427,2025-06-13,2,regular,mobile,search,Med
U002428,2025-08-09,2,value,mobile,paid_social,Med
U002429,2025-11-10,2,value,mobile,email,Low
U002430,2025-07-11,1,regular,mobile,paid_social,High
U002431,2025-06-07,2,value,web,organic,Med
U002432,2025-09-13,1,regular,mobile,organic,High
U002433,2025-06-14,2,regular,mobile,paid_social,Low
U002434,2025-07-23,2,regular,mobile,referral,Med
U002435,2025-08-26,1,value,web,organic,Med
U002436,2025-09-23,1,regular,web,search,High
U002437,2025-10-12,2,regular,mobile,email,Low
U002438,2025-10-21,3,value,web,search,Low
U002439,2025-12-02,2,regular,web,organic,Med
U002440,2025-05-21,2,regular,mobile,search,High
U002441,2025-08-03,1,regular,web,search,High
U002442,2025-05-05,2,value,web,organic,Med
U002443,2025-05-07,1,value,web,paid_social,Med
U002444,2025-06-27,2,regular,web,paid_social,High
U002445,2025-10-02,3,value,mobile,paid_social,Med
U002446,2025-12-15,2,regular,web,paid_social,Low
U002447,2025-11-15,2,regular,web,organic,Med
U002448,2025-10-14,1,value,web,organic,Low
U002449,2025-11-16,1,regular,web,organic,Med
U002450,2025-06-17,2,premium,web,organic,High
U002451,2025-12-01,3,regular,web,paid_social,Low
U002452,2025-12-14,1,regular,web,organic,Low
U002453,2025-05-28,2,regular,web,paid_social,High
U002454,2025-08-30,2,value,web,organic,Med
U002455,2025-11-29,1,value,web,organic,Low
U002456,2025-09-01,1,regular,web,organic,High
U002457,2025-12-01,2,regular,web,search,Low
U002458,2025-12-25,2,value,web,paid_social,Low
U002459,2025-09-01,2,value,web,referral,Med
U002460,2025-05-19,2,regular,web,organic,High
U002461,2025-07-29,3,value,mobile,paid_social,Med
U002462,2025-06-28,3,regular,web,paid_social,High
U002463,2025-09-01,3,regular,mobile,organic,High
U002464,2025-09-29,3,regular,mobile,organic,High
U002465,2025-08-29,3,value,web,organic,Med
U002466,2025-06-23,3,value,web,organic,Med
U002467,2025-07-19,2,regular,web,referral,High
U002468,2025-10-22,3,regular,web,search,Med
U002469,2025-05-11,3,value,web,search,Med
U002470,2025-06-27,2,regular,web,paid_social,High
U002471,2025-12-14,2,regular,mobile,search,Low
U002472,2025-05-29,2,value,web,paid_social,Med
U002473,2025-08-17,3,regular,mobile,organic,Med
U002474,2025-06-25,2,value,mobile,search,Low
U002475,2025-05-31,3,regular,web,organic,High
U002476,2025-08-19,3,value,mobile,organic,Med
U002477,2025-09-12,3,regular,mobile,organic,High
U002478,2025-06-18,1,value,web,paid_social,Low
U002479,2025-05-24,2,regular,web,paid_social,High
U002480,2025-06-07,3,regular,web,paid_social,High
U002481,2025-10-15,3,premium,web,organic,High
U002482,2025-12-06,3,regular,web,email,Med
U002483,2025-06-19,2,regular,web,organic,High
U002484,2025-07-24,2,value,web,referral,Med
U002485,2025-07-30,1,value,mobile,paid_social,Med
U002486,2025-08-03,3,value,web,paid_social,Med
U002487,2025-07-05,2,regular,web,search,High
U002488,2025-05-18,2,regular,web,paid_social,Low
U002489,2025-09-13,3,regular,mobile,paid_social,High
U002490,2025-08-02,2,regular,mobile,organic,High
U002491,2025-07-29,1,regular,web,referral,High
U002492,2025-07-10,1,value,mobile,organic,High
U002493,2025-12-24,3,value,web,search,Low
U002494,2025-10-05,2,regular,mobile,paid_social,Med
U002495,2025-08-18,1,value,mobile,referral,Med
U002496,2025-06-25,2,value,web,search,Low
U002497,2025-11-22,2,premium,mobile,organic,Med
U002498,2025-12-13,3,premium,mobile,search,Med
U002499,2025-05-13,2,regular,mobile,organic,High
U002500,2025-12-24,1,value,web,search,Low
